epochs,train_losses,val_losses,test_losses
1,0.2091444970826992,0.13676036504511055,0.13708690660645934
2,0.10029990935723984,0.07702872195579058,0.07718265937635471
3,0.0773583740211528,0.07431800852319033,0.07482753499105654
4,0.07455239285430316,0.07556059940872667,0.0760884352261813
5,0.07380768730220956,0.07554785935061221,0.07612180721243726
6,0.07319545656414136,0.07325975886946486,0.0737834429518511
7,0.07273093026108231,0.07253451167197389,0.07312123646037028
8,0.0724782578803916,0.07469411879165044,0.07519059248502047
9,0.07285193336966334,0.07304564370657485,0.0737101306928969
10,0.0726202959025529,0.07340319540898575,0.07380863012693853
11,0.07247293381076547,0.07202216417010694,0.0725361738043007
12,0.07270707354565975,0.0724142896450632,0.07276930440644047
13,0.07226014011532837,0.07296101046999581,0.07327936095388504
