epochs,train_losses,val_losses,test_losses
1,0.8594370436668396,0.8286737060546875,0.9022205352783204
2,0.7572501277923585,0.8057071685791015,0.8815576171875
3,0.7142734813690186,0.7453234100341797,0.8095829772949219
4,0.6820684957504273,0.7172168731689453,0.7765903472900391
5,0.6703244233131409,0.6978150177001953,0.7574877166748046
6,0.6588085460662841,0.6867160034179688,0.7561302947998046
7,0.6471110439300537,0.6826889038085937,0.7608302307128906
8,0.6467468094825745,0.6811853790283203,0.7638327026367188
9,0.6347644591331482,0.6724309539794922,0.7625933074951172
10,0.6392615365982056,0.6701268005371094,0.7640351867675781
11,0.6356074500083924,0.6748926544189453,0.7626367950439453
12,0.631339111328125,0.6786468505859375,0.7618846130371094
13,0.6268462872505188,0.684531478881836,0.7636288452148438
14,0.630508074760437,0.6764281463623046,0.7600799560546875
15,0.6308712196350098,0.6777066040039063,0.756881103515625
16,0.6318909645080566,0.684653549194336,0.7580436706542969
17,0.616375379562378,0.6858397674560547,0.7603208160400391
18,0.6254972648620606,0.6790318298339844,0.7606194305419922
19,0.626505253314972,0.6789584350585938,0.7567350006103516
20,0.61322634100914,0.687420654296875,0.7550035858154297
21,0.6228130555152893,0.689764404296875,0.7578005981445313
22,0.6159189033508301,0.6853654479980469,0.7571267700195312
23,0.6166417384147644,0.683743896484375,0.7563707733154297
24,0.6222363948822022,0.6843398284912109,0.7554226684570312
25,0.6234853434562683,0.686489486694336,0.7557530975341797
26,0.6242667651176452,0.6821499633789062,0.7552474212646484
27,0.6216978812217713,0.6820260620117188,0.7557063293457031
28,0.6171778702735901,0.6845194244384766,0.756715087890625
29,0.6086510944366456,0.6807646179199218,0.7553566741943359
30,0.6130605864524842,0.6795378112792969,0.7572399139404297
31,0.6126904726028443,0.6812132263183593,0.7562438201904297
32,0.6034016275405883,0.680500259399414,0.7561348724365234
