epochs,train_losses,val_losses,test_losses
1,0.17643035470277768,0.09318630003233608,0.09172890705801146
2,0.09190536352049956,0.07615400968357343,0.07602860168588416
3,0.07697657341095661,0.07430831032583783,0.07480380695364003
4,0.07421901980651047,0.07293261802122389,0.07347464133780186
5,0.07330048553617105,0.07502676504528277,0.07562416531029742
6,0.07303928357599342,0.07240345123451558,0.07306457803284144
7,0.07240274485284377,0.072024668990454,0.0726154172742689
8,0.0724925160023198,0.0738338619142785,0.07425143951948851
9,0.07222536679879295,0.07203586177926266,0.07256980627753808
10,0.07219792677010292,0.07233825954508405,0.07273246739589835
11,0.07209108183663722,0.07180534556173127,0.07228354066503416
12,0.07204098545909213,0.07324212592848746,0.07365905471579134
13,0.0719925255039444,0.07312931027040705,0.07352467285791273
